,0,1,2,3,4,5,6,7,8
[-1  0  0 -1  1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0 -1  0 -1 -1  1],0.0,0.19081,0.0,-0.0001,0.0,0.9999251460620534,0.0,0.0,0.0
[-1  1 -1  0  0  0  0  1  0],0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0
[ 0  1  0 -1  0 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1  1  0 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.9999983577523922,0.0,0.0,0.0
[-1  1  0 -1  0  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  1  1 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  1  1 -1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  1 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0  1 -1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1 -1  1  1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0  0 -1  1  0  0],0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0
[ 1 -1  0  0  0  1  1 -1 -1],0.0,0.0,-0.09072892710000001,0.9999998718556069,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  1  1  0  0 -1],0.0,0.0,0.0,0.9999999930639978,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.9995404650411507,0.0,0.0
[ 1 -1  1 -1  1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  0  1 -1  1 -1],0.0,-0.45805282043440365,0.0,-0.5181737889997609,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  1 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,-0.20875123598531595,-0.5252485893137977,0.0,0.0
[-1  0  1  0  1 -1  0  1 -1],0.0,0.9999989467265195,0.0,0.0,0.0,0.0,0.190081,0.0,0.0
[-1  0  1  1  1 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  1  0  1  1 -1  0],0.0,0.0,0.0,0.0,0.9999012086422616,0.0,0.0,0.0,0.0
[ 0  1  0  0  0  0  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  0  0  1  1 -1 -1],0.0,0.0,-0.2074625021189886,-0.3440705247979837,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  1  1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1  1  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  1  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1 -1 -1  1  0],0.0,0.0,0.9902285921097982,-0.01,0.0,0.0,0.0,0.0,-0.11791
[-1  0  1  1  1 -1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1  0 -1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1 -1  0 -1  1  1],0.0,-0.9919172564605806,-0.5887108641164113,0.0,0.0,-0.8287307877052946,0.0,0.0,0.0
[ 0 -1  0  1  1 -1  1 -1  0],0.9972624162095629,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  1  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.9999989515057307,0.0,0.0,0.0199
[ 1 -1 -1  1  1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  1  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0  1  0 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997865918662
[ 1 -1  1  0  1  0 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  0  1 -1 -1],0.0,0.0,0.0,-0.01,0.999787786557433,0.0,0.0,0.0,0.0
[-1  1  1  0  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1  0  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  0  0  1  1 -1],0.0,-0.427983392287008,0.0,0.0,-0.3190613949141451,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  1  1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1 -1  0  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1  0  1 -1  0 -1],0.0,0.0,0.0,0.0,0.99456887321905,0.0,0.0,-0.01,0.0
[-1  0  1  1 -1  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.9971482252345345
[ 1  0  0 -1 -1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0  0 -1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0 -1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0  1 -1 -1  0 -1],0.0,0.9999898985488688,0.0,-0.11405781000000001,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0  1  0 -1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  0  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991384600166101
[ 1  0  1  0  0  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  0  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1 -1  1  0  0],0.0,0.0,0.0,0.9999966867615714,0.0,0.0,0.0,-0.350461,-0.109
[ 0  1  0  0  1  0 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  1 -1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  1  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  1  0  0 -1  0 -1],0.0,0.0,0.0,0.0,-0.7198754260037783,-0.7914551697276286,0.0,-0.6153951461216746,0.0
[ 1  1 -1  1  0  0 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  1  1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989999999999994
[-1 -1  1  0  0  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  1 -1  0  0 -1 -1],0.0,0.0,0.9999992831404404,0.0,0.0,-0.10081,0.01,0.0,0.0
[ 0  0  1  1  0 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  0  0  1  1  1 -1],0.0,0.0,0.0,-0.40328639185691506,-0.3218176515597502,0.0,0.0,0.0,0.0
[ 1 -1 -1  0 -1  1  1  1 -1],0.0,0.0,0.0,0.9989999999999994,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  0  0  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1  0 -1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1 -1 -1  0  1],0.9999999723464311,0.0,0.0,0.0,0.0,0.0,0.0,0.1981,0.0
[ 1  1 -1  0  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1 -1 -1  0  1  1 -1],-0.49183714521828537,-0.9092307345251602,0.0,0.0,0.0,-0.5778365788043421,0.0,0.0,0.0
[-1  1  0 -1  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1  1  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1 -1  0  0 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  0  1  0 -1  1],0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1  0  0 -1 -1  0],0.0,0.0,0.0,0.0,-0.3218316180305135,-0.46908076207367955,0.0,0.0,0.0
[ 1  1 -1 -1  1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0 -1 -1  1 -1  0  1],-0.1,0.0,0.9999973990861293,0.0,0.0,0.0,0.0,-0.1981,0.0
[ 0 -1  0  1  1 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  1  1  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.9993319269188158,-0.09729,0.0,0.0
[-1  0 -1  1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  1  0 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1  0 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  1  0 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300802586743236
[-1  0 -1  0  1 -1  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  0  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0  0  1 -1 -1],0.0,0.0,-0.529062760932565,0.0,0.0,-0.6510836020907107,0.0,0.0,0.0
[-1  1  0  1  1  0  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  0 -1  0  1  0  1],0.0,0.0,0.0,-0.01,0.0,0.9999807973709918,0.0,0.19,0.0
[-1 -1  1  0 -1  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1  0  1 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0 -1  1 -1 -1  0],0.0,0.01,0.0,-0.271729,0.0,0.0,0.0,0.0,0.999974130006665
[ 1  0  1  0 -1  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  0  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  1 -1 -1  1  0 -1],0.9999992925067368,0.0,-0.28521840871000004,0.0,0.0,0.0,0.0,-0.0208801,0.0
[ 0 -1  1 -1 -1  1  1  1 -1],0.9989945836753926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  0  0  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0 -1 -1  0 -1  0  1],0.0,0.0,0.99996104097428,0.0,0.0,-0.17901171000000002,0.0,-0.19890190000000002,0.0
[ 1  0  1 -1  0  0 -1  1 -1],0.0,0.9999999996037096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  0  1 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0  0  1 -1  0 -1],0.0,0.0,0.0,-0.9921318166947901,-0.31367033486420304,0.0,0.0,-0.42597435916814014,0.0
[ 1  1 -1  0  0  1 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1  0  0  1 -1],0.0,-0.19714591488112876,-0.4447319601733153,0.0,0.0,-0.4690895268919838,-0.3200580529466197,0.0,0.0
[ 1  0 -1  1 -1  0  0  1 -1],0.0,-0.109891,0.0,0.0,0.0,-0.07821441,0.9999995502556124,0.0,0.0
[ 1  0  0  1 -1  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  0  1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1  0  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  0  0  1 -1  0],0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  1  1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  1 -1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1 -1  0  0  1 -1],0.0,0.9999999213490326,0.0,0.0,0.0,0.0,-0.017908209,0.0,0.0
[ 1  0  1 -1  0  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1  0  0  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  0  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  0  1  0  0  0],0.0,-0.0071377840710000005,0.0,0.0,-0.005845851000000001,0.0,0.0,-0.13851,0.9999999999999996
[ 0  0  0 -1  0  1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  1  1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1 -1  0  1  0 -1  0],0.0,0.0,0.0,0.0,-0.09809999999999999,0.0,0.0,0.0,0.999816745566196
[ 0 -1 -1  0 -1  1  1  1  0],0.0,0.0,0.0,-0.11686381064954011,0.0,0.0,0.0,0.0,0.9999999999917334
[ 0  1  0  0 -1  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  1 -1  1  0 -1 -1],-0.6036639238768637,0.0,-0.9974984429389123,0.0,0.0,0.0,-0.4881107282739876,0.0,0.0
[ 1  0  0 -1  1 -1 -1  1  0],0.0,0.9999999648147542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0 -1  1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1  1  0 -1 -1],-0.190809919,0.0,0.0,0.9999437309746213,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1 -1  0  1  1  1  0],0.0,0.0,0.0,0.0,-0.1098900109,0.0,0.0,0.0,0.9999503448478412
[ 1  0 -1  0  0  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1 -1  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  0  1 -1],0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1  0 -1 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  1  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  0  0 -1 -1  1  1],0.0,-0.26349049,0.0,-0.2629,0.9999993988367007,0.0,0.0,0.0,0.0
[ 1  0  1  1 -1  0 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  1 -1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  1  0 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0 -1 -1  0  0  1],-0.39426293964033393,0.0,-0.37048211698327377,0.0,0.0,0.0,-0.15205769090471216,-0.28691235441343527,0.0
[ 1  0  0 -1 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  1  1 -1  1  0  0],0.0,0.0,0.9998032923573679,0.0,0.0,0.0,0.0,-0.009801,0.0
[ 0 -1  1  1  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  1 -1  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  1 -1  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1 -1  1  1  0 -1  1],0.9999839158654433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  0  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  0  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1 -1  0  0  1  1  0],0.0,0.0,0.0,0.0,0.9996448875547244,0.0,0.0,0.0,0.19890190000000002
[ 1  0 -1 -1  0  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,-0.1981,0.0,0.9998101613724478
[ 1 -1  1 -1 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  0  1  1  0 -1 -1],0.0,0.0,0.0,0.999999832003234,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  1 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  1 -1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1 -1  1 -1  0  0  1],0.0,-0.09801900000000001,0.0,0.0,0.0,0.0,0.999999869115725,-0.008910000000000001,0.0
[ 1 -1  0 -1  1  0  1  0 -1],0.0,0.0,0.9997629558845131,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1  0 -1  1  0 -1 -1],0.9933950184181473,0.0,0.0,-0.01,0.0,0.0,-0.00999,0.0,0.0
[-1  1 -1  0  0  1 -1  0  1],0.0,0.0,0.0,-0.5593262348874479,-0.5453623258046898,0.0,0.0,-0.9994629600086268,0.0
[ 0  0  0 -1 -1  1  1 -1  1],0.0,0.0,0.9999509013176052,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  0 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,-0.22737848539648114,0.0,-0.0810081894192309
[ 1 -1  1 -1  0  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  0 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1 -1  1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  0 -1  1 -1  0  1],0.0,0.0,0.9999999189496201,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0 -1  1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1 -1  1  0  0  1],0.0,-0.2422884612932338,0.0,0.0,0.0,0.0,0.0,-0.35282758249577123,0.0
[-1 -1  0  1  0  1  0  0  0],0.0,0.0,0.0,0.0,0.9999999999999996,0.0,-0.0006541336676439,-0.17933043610000002,-0.1729
[-1 -1  1  1 -1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  1  1  0  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1 -1  0  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0 -1 -1  1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1  0  0 -1  1 -1 -1],0.1981,0.0,0.0,0.0,0.9999977565025632,0.0,0.0,0.0,0.0
[ 1  1 -1  0  0 -1 -1  1  0],0.0,0.0,0.0,-0.109,0.9956087031181395,0.0,0.0,0.0,-0.109
[ 1  1 -1 -1  0 -1 -1  1  1],0.0,0.0,0.0,0.0,0.6260589951727448,0.0,0.0,0.0,0.0
[ 1  1 -1  0  0 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  1 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1 -1  1  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1 -1  1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0  1  0 -1 -1  0],0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.9999992610425861
[ 1  0  0  1  0  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  0  0  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  0  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  1  0 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99965167557362
[ 1  1 -1 -1  0  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1 -1  0  0  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999658688726988
[ 1  1 -1 -1  1  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0 -1 -1  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  0  0  1  1  0  0],0.0,0.0,0.0,-0.218667616526827,-0.16563040088374675,0.0,0.0,-0.11506222330392545,-0.33088496368345227
[-1 -1  0  1  0  1  1  0 -1],0.0,0.0,0.0,0.0,0.9964890134297991,0.0,0.0,-0.0199,0.0
[-1  0  0  0 -1  1  1  0  0],0.0,-0.28689344604783135,-0.19823007528016812,-0.25415169328570186,0.0,0.0,0.0,-0.11701362765337427,0.0
[-1  0  1  0 -1  1  1 -1  0],0.0,-0.00999,0.0,-0.001,0.0,0.0,0.0,0.0,0.9821453531361581
[ 0  1  1  1 -1  0  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  1  1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1  1 -1  1  0  0],-0.11619838810000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997879867524,0.0
[ 0  1 -1  0  1 -1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1 -1  1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1  0 -1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
